Event	ID	Name			Wwise Object Path	Notes
	82204924	BruteFootsteps			\Default Work Unit\EnemyFootstep\BruteFootsteps	
	223829835	SwingerBombExplode			\Default Work Unit\Weapons\EnemyWeapon\SwingerBombExplode	
	255568847	GrappleReelInMiss			\Default Work Unit\Weapons\Grapple\GrappleReelInMiss	
	317696810	ONePIeceCollectedDialogue			\Default Work Unit\VA\ONePIeceCollectedDialogue	
	337406793	PlayerDamage			\Default Work Unit\Player\PlayerDamage	
	483409990	GrapplingHook			\Default Work Unit\Weapons\Grapple\GrapplingHook	
	607254338	BlunderbussLight			\Default Work Unit\Weapons\Blunderbuss\BlunderbussLight	
	735743455	Goku			\Default Work Unit\MemeEvents\Goku	
	846198821	PlayerLand			\Default Work Unit\Player\PlayerLand	
	921851654	GrappleStop			\Default Work Unit\Weapons\Grapple\GrappleStop	
	960593693	CannonFuse			\Default Work Unit\Environment\CannonFuse	
	1091988965	BombPiecePickUp			\Default Work Unit\Environment\BombPiecePickUp	
	1111375134	BombPlantDialogue			\Default Work Unit\VA\BombPlantDialogue	
	1147677277	StartMissionDialogue			\Default Work Unit\VA\StartMissionDialogue	
	1159713994	MoveStop			\Default Work Unit\Player\MoveStop	
	1296465089	Sprint			\Default Work Unit\Player\Sprint	
	1328934038	SwordSwing			\Default Work Unit\Weapons\Sword\SwordSwing	
	1571412035	WindStop			\Default Work Unit\Environment\WindStop	
	1656947812	PlayerDeath			\Default Work Unit\Player\PlayerDeath	
	1723137725	BlunderbussReload			\Default Work Unit\Weapons\Blunderbuss\BlunderbussReload	
	1748804309	PlayerStepMetal			\Default Work Unit\Player\Steps\PlayerStepMetal	
	1911574110	AverageShot			\Default Work Unit\Weapons\EnemyWeapon\AverageShot	
	1924096561	AdditionalPieceCollected			\Default Work Unit\VA\AdditionalPieceCollected	
	2113341929	AverageEnemyDamage			\Default Work Unit\VA\AverageEnemyDamage	
	2283933872	SwingEnemyDamage			\Default Work Unit\VA\SwingEnemyDamage	
	2298039058	MoveStart			\Default Work Unit\Player\MoveStart	
	2300159583	GrappleSnapBack			\Default Work Unit\Weapons\Grapple\GrappleSnapBack	
	2336641800	WeaponSwap			\Default Work Unit\Weapons\WeaponSwap	
	2343736110	NormalStep			\Default Work Unit\EnemyFootstep\AverageFootstep\NormalStep	
	2359243714	BlastingOff			\Default Work Unit\VA\BlastingOff	
	2390202056	MetalStep			\Default Work Unit\EnemyFootstep\AverageFootstep\MetalStep	
	2393348022	Cannon			\Default Work Unit\Environment\Cannon	
	2454571316	GrappleReelInPlayer			\Default Work Unit\Weapons\Grapple\GrappleReelInPlayer	
	2663432212	SwingerFootstepsNormal			\Default Work Unit\EnemyFootstep\SwingerFootstep\SwingerFootstepsNormal	
	2673912475	BlunderbussHeavy			\Default Work Unit\Weapons\Blunderbuss\BlunderbussHeavy	
	2719541090	AllPiecesCollectedDialogue			\Default Work Unit\VA\AllPiecesCollectedDialogue	
	2793670947	GrappleStrikeTarget			\Default Work Unit\Weapons\Grapple\GrappleStrikeTarget	
	2810013852	LeaveVaultDialogue			\Default Work Unit\VA\LeaveVaultDialogue	
	2811709593	EscapeCannonDialogue			\Default Work Unit\VA\EscapeCannonDialogue	
	2892267865	BombTravel			\Default Work Unit\Weapons\EnemyWeapon\BombTravel	
	3084491839	PlayerSteps			\Default Work Unit\Player\Steps\PlayerSteps	
	3203772045	FinalBattle			\Default Work Unit\MemeEvents\FinalBattle	
	3276975558	PlayerVault			\Default Work Unit\Player\PlayerVault	
	3278075861	PlayerStepNormal			\Default Work Unit\Player\Steps\PlayerStepNormal	
	3292859028	BruteDamage			\Default Work Unit\VA\BruteDamage	
	3414304297	WindStart			\Default Work Unit\Environment\WindStart	
	3524716652	VaultExplosion			\Default Work Unit\Environment\VaultExplosion	
	3533915211	NearVaultDialogue			\Default Work Unit\VA\NearVaultDialogue	
	3596401047	BruteSwing			\Default Work Unit\Weapons\BruteSwing	
	3604541648	SwordDash			\Default Work Unit\Weapons\Sword\SwordDash	
	3655061974	BombExplodedDialogue			\Default Work Unit\VA\BombExplodedDialogue	
	3733692670	CombatMusic			\Default Work Unit\Environment\CombatMusic	
	3820954562	SwingerFootstepsMetal			\Default Work Unit\EnemyFootstep\SwingerFootstep\SwingerFootstepsMetal	
	3934973449	IronMan			\Default Work Unit\MemeEvents\IronMan	
	4004669316	AverageEnemyDeath			\Default Work Unit\VA\AverageEnemyDeath	
	4008126242	PlayerJump			\Default Work Unit\Player\PlayerJump	
	4034933843	Jonesy			\Default Work Unit\MemeEvents\Jonesy	
	4037835670	SwingerSwing			\Default Work Unit\Environment\SwingerSwing	

State Group	ID	Name			Wwise Object Path	Notes
	3940648127	IsMoving			\Default Work Unit\PlayerStates\IsMoving	

State	ID	Name	State Group			Notes
	748895195	None	IsMoving			
	979470758	Yes	IsMoving			
	1668749452	No	IsMoving			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3810384391	ReelInTime			\Default Work Unit\ReelInTime	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	809094466	Silence	Wwise Silence		\Containers\Default Work Unit\Player\DamageGrunt\Silence\Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	514551863	SwingerFootstep-005_03	.cache\61\{61C07087-80C5-3AA3-F777-3FD8C91234A9}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem3Normal\SwingerFootstep-005_03		12721
	515834822	1PieceCollectedLine1	.cache\FB\{FB9CF5D7-D3F8-8F32-7CA9-EAB37CB7DA54}.wem		\Containers\Default Work Unit\VA\VA\FirstPieceCollectedDialogue\1PieceCollectedLine1		86865
	520608868	FootstepStems-001_02	.cache\D6\{D660336D-7906-6ED3-3535-2B5803F0FBCC}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem1\FootstepStems-001_02		6872
	526140554	Death1AverageEnemy	.cache\F9\{F968AA32-37AC-61D3-97E2-369458A9A0EA}.wem		\Containers\Default Work Unit\VA\DeathAverageEnemy\Death1AverageEnemy		27430
	528280226	EnemyShot	.cache\45\{452131ED-97AB-472D-617B-E644860BB15B}.wem		\Containers\Default Work Unit\Weapons\EnemyShot		102002
	528352743	Damage1	.cache\A4\{A4591057-30D6-0C6F-FFC3-9AE75DF5E888}.wem		\Containers\Default Work Unit\Player\DamageGrunt\Damage1		15434
	540829907	SwingerFootstep-006	.cache\89\{895047F1-56E0-291A-8770-4E20C5FA37A2}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem4Normal\SwingerFootstep-006		13546
	550716093	SwingerFootstep-005_01	.cache\98\{98E32881-F45E-7B4C-B9AE-26D4A7FD8145}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem3Normal\SwingerFootstep-005_01		13164
	554459309	StartMissionLine6	.cache\BA\{BA8E9358-E98F-D366-FB66-1692482E1EDA}.wem		\Containers\Default Work Unit\VA\VA\StartMissionDialogue\StartMissionLine6		90887
	577135639	Line1	.cache\69\{69440CB6-767B-E11C-986C-3DB3FCB2952D}.wem		\Containers\Default Work Unit\VA\VA\NearVaultDialogue\Line1		275984
	577488381	SwingerFootstep-002	.cache\76\{7630CFA5-5A67-888C-4037-DEA7219FEA6F}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem2Normal\SwingerFootstep-002		13873
	579126070	Woosh	.cache\F1\{F18727EF-C9DF-C19D-6CF0-6D72246662DE}.wem		\Containers\Default Work Unit\Weapons\BombThrowWoosh\Woosh		22262
	584673978	AverageEnemyStepsBase_03	.cache\1A\{1A131CF5-494D-466E-3535-04113ABCAEAD}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem1Normal\AverageEnemyStepsBase_03		15974
	590484918	TakeDamageBase_01	.cache\8F\{8F1768F9-301D-0521-73C5-778808FA75F8}.wem		\Containers\Default Work Unit\Environment\DamageBase\TakeDamageBase_01		38521
	594437619	Death4AverageEnemy	.cache\B9\{B9ADB74E-D9C6-801B-83D7-735CF9ED6C69}.wem		\Containers\Default Work Unit\VA\DeathAverageEnemy\Death4AverageEnemy		58745
	597547971	Song of the Boats in the Sky - Battle Perc 2 (Toms, Sn_ Kick)	.cache\34\{34C39319-749E-F363-488A-82E46C730CBE}.wem		\Containers\Music\CombatTheme\CombatTheme\Song of the Boats in the Sky - Battle Perc 2 (Toms, Sn_ Kick)		8908382
	604625095	Line1	.cache\7C\{7CBD7927-85F3-9AB8-81FE-9B4C03FBC218}.wem		\Containers\Default Work Unit\VA\VA\LeaveVaultDialogue\Line1		204820
	605561989	AverageEnemyStepsWoodNormal_04	.cache\6E\{6E2F6A85-8A1F-994F-EECC-F551D0E3D41F}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem2Normal\AverageEnemyStepsWoodNormal_04		15694
	605626282	AllPiecesLine2	.cache\7C\{7C650FF2-2ED7-D5D0-55A0-32E71EFA6A95}.wem		\Containers\Default Work Unit\VA\VA\OnceAllPiecesCollectedDialogue\AllPiecesLine2		40487
	605770747	BlunderbussReload	.cache\B3\{B3FC2A95-1343-73D3-4230-D00E04106DF1}.wem		\Containers\Default Work Unit\Weapons\BlunderbussReload		99242
	606848002	Damage3AverageEnemy	.cache\3A\{3A1595C3-7ADC-C7BF-4FC5-C10FFF8F2B03}.wem		\Containers\Default Work Unit\VA\DamageAverageEnemy\Damage3AverageEnemy		25059
	609911907	FootstepStems-005_01	.cache\1D\{1DC6B2B9-C4AE-FA4D-EA9B-046285AAB91C}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem5\FootstepStems-005_01		6075
	615624964	GrappleSnapBack	.cache\53\{53038523-3F0A-43DE-3CB4-C746E737E8F1}.wem		\Containers\Default Work Unit\Weapons\GrappleHook\GrappleSnapBack		40748
	618252127	FootstepStems-005	.cache\18\{181642A4-D1C2-FD25-291B-23B958EEB548}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem5\FootstepStems-005		6690
	620832767	FootstepSFXExample_04	.cache\B2\{B2830D2D-1E92-14C2-2582-A514961C0AF8}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Normal\FootstepSFXExample_04		21444
	622150877	Woosh_04	.cache\21\{2196D982-96E9-494D-0F52-0CD6BC96FB9F}.wem		\Containers\Default Work Unit\Weapons\BombThrowWoosh\Woosh_04		17963
	634837452	Death3Average1	.cache\0D\{0D942964-85FD-B753-E28D-800018C7FE9B}.wem		\Containers\Default Work Unit\VA\DeathAverageEnemy\Death3Average1		48846
	636053045	Death5Average1	.cache\A0\{A09F3856-A775-6063-BAE9-51F67DDBB6BA}.wem		\Containers\Default Work Unit\VA\DeathAverageEnemy\Death5Average1		82683
	639083872	FootstepStems-002_02	.cache\39\{39288DEF-4332-AEBE-8331-9A841803E076}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem2\FootstepStems-002_02		16563
	642013019	Song of the Boats in the Sky - Battle Brass	.cache\AC\{AC01DCA3-4CB0-08DD-4EBA-28B2602C8EA0}.wem		\Containers\Music\CombatTheme\CombatTheme\Song of the Boats in the Sky - Battle Brass		7423840
	647190144	Land	.cache\30\{30D08F5C-DB0C-0A32-2E12-EF7AF69098C5}.wem		\Containers\Default Work Unit\Player\Land		49346
	649368430	CannonShot	.cache\9F\{9F8D0FAF-C5B0-DF41-56BC-E19B08E0DFCF}.wem		\Containers\Default Work Unit\Environment\CannonShot		146532
	652248752	AverageEnemyStepsWoodMetal_02	.cache\EF\{EFC4EF47-2DAA-138A-1492-C0B8D6B8569D}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem2Metal\AverageEnemyStepsWoodMetal_02		15338
	654345293	FootstepStems-006	.cache\76\{76436246-FE4B-56E6-2683-C8FF16401C05}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem6\FootstepStems-006		7759
	661039912	SwingerFootstep-004_01	.cache\B2\{B2B7F09C-C137-E18E-D612-D3923917DC9C}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem2Metal\SwingerFootstep-004_01		10663
	664087683	Jump1	.cache\5B\{5B2F8639-24A5-3E2C-A1A1-CDFA21CDFEA9}.wem		\Containers\Default Work Unit\Player\JumpGrunt\Jump1		11775
	672011565	Song of the Boats in the Sky - Battle Woodwinds	.cache\5A\{5AE3F790-AE5E-474E-EE7F-A7CCE0FD22FF}.wem		\Containers\Music\CombatTheme\CombatTheme\Song of the Boats in the Sky - Battle Woodwinds		6902639
	676257027	AverageEnemyStepsBase_04	.cache\91\{91B334AE-5CBD-D73E-3B6E-F6943D81DCCA}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem1Normal\AverageEnemyStepsBase_04		15748
	696957011	SwingerFootstep-001_03	.cache\66\{66289CE6-D655-4EC0-3EC4-2DF9B8A016FE}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem1Normal\SwingerFootstep-001_03		14071
	705144487	SwingerFootstep-005	.cache\14\{1462DB2B-3E0C-5CCA-4D0D-A2DEBC52FAEB}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem3Normal\SwingerFootstep-005		13257
	713593597	Woosh_01	.cache\68\{689AD3F6-A335-1468-1D31-7A1C52D98D17}.wem		\Containers\Default Work Unit\Weapons\BombThrowWoosh\Woosh_01		29567
	729630506	AverageEnemyStepsWoodMetal_03	.cache\3C\{3C221967-3570-E142-4787-89BBA05A6117}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem2Metal\AverageEnemyStepsWoodMetal_03		15080
	729828327	FootstepStems-005_03	.cache\E8\{E8E5E430-99AE-CC21-4B39-4BE9FACFAD0C}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem5\FootstepStems-005_03		7494
	733059301	FootstepStems-003_04	.cache\67\{6757D3EB-0DCB-CE9D-A8D4-9DDA3686E88E}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem3\FootstepStems-003_04		13015
	750876961	SwordSlashExample_01	.cache\05\{0586ECD5-E996-20B6-F1A8-96E2DD847F11}.wem		\Containers\Default Work Unit\Weapons\SwordSlash\SwordSlashExample_01		40933
	751347334	BlunderbussLight	.cache\EC\{ECDAA65E-D20F-57B3-6CA9-4F797940DB13}.wem		\Containers\Default Work Unit\Weapons\BlunderbussLight		86555
	754839197	1PIeceCollectedLine6	.cache\2F\{2F79BAC2-DF89-B41A-6036-DC085DC75C7A}.wem		\Containers\Default Work Unit\VA\VA\FirstPieceCollectedDialogue\1PIeceCollectedLine6		23051
	762224343	AdditionalPieceCollectedLine2	.cache\33\{334D844B-58AF-EB13-0BC6-ADA1E8FBD636}.wem		\Containers\Default Work Unit\VA\VA\AdditionalPieceCollected\AdditionalPieceCollectedLine2		80428
	763643214	AverageEnemyStepsWoodMetal	.cache\CC\{CCD545F6-4B53-3003-2E75-1DB23E324D80}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem2Metal\AverageEnemyStepsWoodMetal		15865
	765843477	Line4	.cache\B3\{B3ECC5DD-2F69-33BE-3CF8-D092BD0C1EE0}.wem		\Containers\Default Work Unit\VA\VA\FirstPieceCollectedDialogue\Line4		145332
	775266389	RopeSwing	.cache\DD\{DD51FA09-C1D8-E3EE-BAF0-D68233187915}.wem		\Containers\Default Work Unit\Environment\RopeSwing		63686
	780092636	FootstepSFXExample_02	.cache\E7\{E7DB6226-D8BB-E165-3896-433139CD6CC6}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Pegleg\FootstepSFXExample_02		30012
	780703946	FootstepStems-003_01	.cache\24\{2443BF7D-CAF5-BCA8-06E4-EA9F7AB2A27F}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem3\FootstepStems-003_01		14285
	785453003	FootstepStems-005_02	.cache\B5\{B557956C-0417-1A33-403F-F06DA76497CA}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem5\FootstepStems-005_02		7961
	796215813	SwingerFootstep-004_02	.cache\3C\{3CC84F5D-A9F7-5145-FB3D-66702E11422E}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem2Metal\SwingerFootstep-004_02		10761
	796430645	FootstepStems-006_02	.cache\EA\{EAD713A1-9B22-6A91-E36D-8779161AE1BC}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem6\FootstepStems-006_02		7416
	796556875	AverageEnemyStepsWoodNormal	.cache\90\{907CA2CD-4E90-01FE-E43E-22EDEA350287}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem2Normal\AverageEnemyStepsWoodNormal		16564
	811032749	SwingingEnemyVA_04	.cache\55\{55D2E159-3803-E640-6039-ED6C1CA4B67B}.wem		\Containers\Default Work Unit\VA\DamageSwingEnemy\SwingingEnemyVA_04		39330
	817289263	OvenDingDone	.cache\55\{554EF721-0AAF-B965-0A84-B578B293BD5E}.wem		\Containers\Default Work Unit\Weapons\OvenDingDone		22390
	818030058	SwordSlashExample	.cache\73\{734AC0ED-05EF-1EA2-CA02-4F3D98848254}.wem		\Containers\Default Work Unit\Weapons\SwordSlash\SwordSlashExample		37924
	818367138	PlayerDamageStuff_02	.cache\03\{03BC741C-56A0-9893-FB22-2A6D25FE19D0}.wem		\Containers\Default Work Unit\Player\PlayerDamage\PlayerDamageStuff_02		29505
	823058991	FootstepSFXExample_03	.cache\D2\{D253C187-64E6-30C4-0C66-60F033784397}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Pegleg\FootstepSFXExample_03		26764
	829136830	FootstepSFXExample_04	.cache\D4\{D48C5A71-C26A-31B8-928F-B7B1EF6160C2}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Pegleg\FootstepSFXExample_04		28368
	834233048	BruteVA_02	.cache\5D\{5D7C6F77-079C-41DF-8470-535934000A87}.wem		\Containers\Default Work Unit\VA\DamageBruteEnemy\BruteVA_02		43700
	841410472	FootstepSFXExample	.cache\F2\{F28D8DCF-62B2-9F19-3AF8-9E0563C16583}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Normal\FootstepSFXExample		18924
	842524675	SwingerFootstep-006_02	.cache\0A\{0A02D221-328F-74BD-4D30-4A11453DFC77}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem4Normal\SwingerFootstep-006_02		11434
	842662115	Song of the Boats in the Sky - Battle Perc 1 (Cymbals Timp)	.cache\F4\{F473B4D0-8B6C-3883-FE2D-1EA3B4005834}.wem		\Containers\Music\CombatTheme\CombatTheme\Song of the Boats in the Sky - Battle Perc 1 (Cymbals Timp)		2999431
	845335227	SwingingEnemyVA_05	.cache\16\{168F7ECD-B2EB-DC5C-A2F2-32B5BBABF22C}.wem		\Containers\Default Work Unit\VA\DamageSwingEnemy\SwingingEnemyVA_05		47288
	864774635	FootstepStems-006_04	.cache\46\{467C7A69-F286-7643-DAF7-3E262C3A4315}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem6\FootstepStems-006_04		7468
	890399975	SwingerFootstep-002_03	.cache\2F\{2FCB3709-2712-0599-68F8-19F414F4B84F}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem2Normal\SwingerFootstep-002_03		12908
	891731372	AverageEnemyStepsMetal	.cache\D0\{D03486A8-FD85-731C-C2E0-4084D33DEF38}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem1Metal\AverageEnemyStepsMetal		14414
	894087048	PlayerDamageStuff_01	.cache\F7\{F783D4AD-1B62-26EC-50F9-2BFE47D44D19}.wem		\Containers\Default Work Unit\Player\PlayerDamage\PlayerDamageStuff_01		32673
	894823102	Woosh_03	.cache\E0\{E0F37F6A-5684-8673-4B92-EE50530EAEAB}.wem		\Containers\Default Work Unit\Weapons\BombThrowWoosh\Woosh_03		19776
	901896633	Death2	.cache\4D\{4D65DB4C-3BAF-AB81-EA84-F978E63D2A48}.wem		\Containers\Default Work Unit\Player\DeathCry\Death2		65015
	911682553	AverageEnemyStepsBikeChain_01	.cache\7C\{7C957487-F40F-4B38-85B6-BA0090E33AB4}.wem		\Containers\Default Work Unit\EnemySteps\Average\BikeChain\AverageEnemyStepsBikeChain_01		24637
	912806009	KitchenTimerClick	.cache\80\{806D8BE6-4F8C-0641-03F6-8CEFB89A0A22}.wem		\Containers\Default Work Unit\Weapons\KitchenTimerClick		190883
	921292567	WindStart	.cache\D0\{D07408BE-F3C6-63A0-E7C9-6137A5E49E30}.wem		\Containers\Default Work Unit\Environment\WindStart		202053
	924573326	Jump	.cache\3D\{3D496F86-AD3A-13BA-1E2A-06E32D3E7529}.wem		\Containers\Default Work Unit\Player\Jump		44176
	926414663	Woosh_02	.cache\6F\{6FB3D05B-49CC-1069-2ECC-B8082F40B149}.wem		\Containers\Default Work Unit\Weapons\BombThrowWoosh\Woosh_02		24888
	928986090	FootstepSFXExample	.cache\E5\{E5C9764C-3A1B-3DF6-EE50-4BD741A8A362}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Pegleg\FootstepSFXExample		28061
	940533753	BruteVA_04	.cache\D8\{D8A4F405-1525-C53C-371D-9755D1962B66}.wem		\Containers\Default Work Unit\VA\DamageBruteEnemy\BruteVA_04		33962
	941469442	AverageEnemyStepsWoodNormal_01	.cache\50\{5057387F-4283-8E22-175F-2C6593D263DA}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem2Normal\AverageEnemyStepsWoodNormal_01		15288
	941547104	Line2	.cache\AE\{AEA4BC9D-4C1D-69EB-850D-1E180461ECA5}.wem		\Containers\Default Work Unit\VA\VA\NearVaultDialogue\Line2		243244
	942996325	AverageEnemyStepsBase_02	.cache\86\{86B4346D-4E0C-FACF-E41F-F39B2DC93621}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem1Normal\AverageEnemyStepsBase_02		14114
	944122239	AverageEnemyStepsMetal_01	.cache\08\{08F27A24-79B8-C8E4-7C32-6D5BFC877359}.wem		\Containers\Default Work Unit\EnemySteps\Average\Stem1Metal\AverageEnemyStepsMetal_01		14818
	949543773	FootstepSFXExample_01	.cache\90\{9010B111-A27C-CBC7-FF58-6E4EB3AFC407}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Pegleg\FootstepSFXExample_01		28595
	952159520	OnceInRangeBombLine3	.cache\27\{276DFA58-5649-3AE1-B651-B7F1C0A8F25B}.wem		\Containers\Default Work Unit\VA\VA\NearVaultDialogue\OnceInRangeBombLine3		48327
	960224522	Line5	.cache\F4\{F4F6CD16-92F2-FE71-48E5-A011B6DF261C}.wem		\Containers\Default Work Unit\VA\VA\StartMissionDialogue\Line5		254374
	964124677	Line4	.cache\AC\{ACAAA037-7324-C5B4-5824-BFB4334C586F}.wem		\Containers\Default Work Unit\VA\VA\StartMissionDialogue\Line4		402502
	966822859	FootstepStems-004	.cache\4F\{4F3E4238-501F-0181-2FB5-75F93EF3DDDC}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem4\FootstepStems-004		16691
	974919281	BlunderbussHeavy	.cache\24\{246E5509-5B49-C324-6C3E-75B18FA36D1B}.wem		\Containers\Default Work Unit\Weapons\BlunderbussHeavy		93696
	985203243	Avengers Suite (Theme)_01	.cache\7C\{7CDE9A25-3BBF-F41A-0662-4BBEF74DF76F}.wem		\Containers\Default Work Unit\MemeStuff\Avengers Suite (Theme)_01		2481779
	989741732	FootstepStems-001_03	.cache\34\{34CA719F-271D-8463-6EC2-462198967407}.wem		\Containers\Default Work Unit\EnemySteps\Brute\Stem1\FootstepStems-001_03		6991
	990222415	Line5	.cache\CA\{CA65100F-7AC6-FC10-790A-C875F5B1DCEE}.wem		\Containers\Default Work Unit\VA\VA\FirstPieceCollectedDialogue\Line5		140332
	992118632	FootstepSFXExample_05	.cache\6D\{6D49BE4C-4676-504A-F9D5-56DD3E0CD0E5}.wem		\Containers\Default Work Unit\Player\PlayerSteps\Pegleg\FootstepSFXExample_05		27596
	1003084449	Song of the Boats in the Sky - Battle Strings	.cache\3B\{3BC44EA1-B040-6615-8D6C-610ED2621DBB}.wem		\Containers\Music\CombatTheme\CombatTheme\Song of the Boats in the Sky - Battle Strings		8331505
	1005692176	1PieceCollectedLine3	.cache\06\{0661CD17-F3BC-0EBE-8E8D-178BEB6A2219}.wem		\Containers\Default Work Unit\VA\VA\FirstPieceCollectedDialogue\1PieceCollectedLine3		51171
	1011080263	SwingerFootstep-004	.cache\4C\{4CF4AC72-141C-A5E8-9CA0-095FA7D4190B}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem2Metal\SwingerFootstep-004		11384
	1014313509	GrappleMissReel	.cache\9E\{9EFD9CA6-F03D-19D6-1BFC-A8693CF1EB95}.wem		\Containers\Default Work Unit\Weapons\GrappleHook\GrappleMissReel		98332
	1024731219	SwingerFootstep-006_03	.cache\7C\{7C31351A-511B-6F99-113D-BCA006FD81F5}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem4Normal\SwingerFootstep-006_03		12019
	1026265906	SwingerFootstep-003	.cache\21\{212AD7C9-6BBF-5FB2-D7A1-0394FA623EE1}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem1Metal\SwingerFootstep-003		12217
	1034653354	SwingerFootstep-003_03	.cache\10\{10F9BF84-A742-14B1-B709-083DC35477EA}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem1Metal\SwingerFootstep-003_03		11421
	1035843204	BrutePunchWoosh	.cache\1F\{1FEE3712-8B74-021E-118C-8AD8A852EFAE}.wem		\Containers\Default Work Unit\Weapons\BrutePunchWoosh		28768
	1036155795	WeaponSwaps	.cache\46\{46341461-BB8D-0442-5F72-0E76FB1530C8}.wem		\Containers\Default Work Unit\Weapons\WeaponSwaps		50769
	1037545113	Death1	.cache\C7\{C74E6475-C6BC-1267-2221-2BC22BD172CD}.wem		\Containers\Default Work Unit\Player\DeathCry\Death1		58920
	1048443078	SwingerFootstep-002_01	.cache\72\{7241A8CA-8C8A-86DB-139B-FDEE7588FD13}.wem		\Containers\Default Work Unit\EnemySteps\Swinger\Stem2Normal\SwingerFootstep-002_01		13220
	1051686944	TakeDamageBase	.cache\B3\{B38FADC4-D919-CECD-E98C-C697A0C3064F}.wem		\Containers\Default Work Unit\Environment\DamageBase\TakeDamageBase		45722

